Participant_ID,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,statement,interfaceMarkers,gameMarkers,lineNumber,fileName,interface,gameNumber,lowerStatement,statementClean,phrase,cumulativeGameNumber
3,1,1,1,1,1,I’m trying to clear the fortress.,FALSE,FALSE,157,p003_PreCode_2019.txt,joystick,8,i’m trying to clear the fortress.,im trying to clear the fortress,TRUE,8
3,1,1,1,1,1,Trying to double shot the fortress but it’s really hard.,FALSE,FALSE,158,p003_PreCode_2019.txt,joystick,8,trying to double shot the fortress but it’s really hard.,trying to double shot the fortress but its really hard,TRUE,8
3,1,1,1,1,1,Got it.,FALSE,FALSE,159,p003_PreCode_2019.txt,joystick,8,got it.,got it,TRUE,8
3,1,1,1,1,1,Last thing was… yeah.,FALSE,FALSE,160,p003_PreCode_2019.txt,joystick,8,last thing was… yeah.,last thing was yeah,TRUE,8
3,1,1,1,1,1,Got a bonus.,FALSE,FALSE,161,p003_PreCode_2019.txt,joystick,8,got a bonus.,got a bonus,TRUE,8
3,1,1,1,1,1,"Took points, but I should have taken shots, though.",FALSE,FALSE,162,p003_PreCode_2019.txt,joystick,8,"took points, but i should have taken shots, though.",took points but i should have taken shots though,TRUE,8
3,1,1,1,1,1,"Slash… Um, I’m flying really slow in a straight line.",FALSE,FALSE,163,p003_PreCode_2019.txt,joystick,8,"slash… um, i’m flying really slow in a straight line.",slash um im flying really slow in a straight line,TRUE,8
3,1,1,1,1,1,[inaudible].,FALSE,FALSE,164,p003_PreCode_2019.txt,joystick,8,[inaudible].,inaudible,FALSE,8
3,1,1,1,1,1,Now I’m flying too fast.,FALSE,FALSE,165,p003_PreCode_2019.txt,joystick,8,now i’m flying too fast.,now im flying too fast,TRUE,8
3,1,1,1,1,1,Um.,FALSE,FALSE,166,p003_PreCode_2019.txt,joystick,8,um.,um,FALSE,8
3,1,1,1,1,1,Total score is negative 1924.,FALSE,FALSE,167,p003_PreCode_2019.txt,joystick,8,total score is negative 1924.,total score is negative 1924,TRUE,8
3,1,1,1,1,1,One day I’ll get a positive score.,FALSE,FALSE,168,p003_PreCode_2019.txt,joystick,8,one day i’ll get a positive score.,one day ill get a positive score,TRUE,8
3,1,1,1,1,1,#>9,FALSE,TRUE,169,p003_PreCode_2019.txt,joystick,9,#>9,9,FALSE,9
3,1,1,1,1,1,P: Foe mines are DTM.,FALSE,FALSE,170,p003_PreCode_2019.txt,joystick,9,p: foe mines are dtm.,p foe mines are dtm,TRUE,9
3,1,1,1,1,1,That’s a foe mine… might have accidentally made it extra mad.,FALSE,FALSE,171,p003_PreCode_2019.txt,joystick,9,that’s a foe mine… might have accidentally made it extra mad.,thats a foe mine might have accidentally made it extra mad,TRUE,9
3,1,1,1,1,1,Missed the interval.,FALSE,FALSE,172,p003_PreCode_2019.txt,joystick,9,missed the interval.,missed the interval,TRUE,9
3,1,1,1,1,1,See a dollar sign.,FALSE,FALSE,173,p003_PreCode_2019.txt,joystick,9,see a dollar sign.,see a dollar sign,TRUE,9
3,1,1,1,1,1,"That is a friendly mine, so I should shoot it.",FALSE,FALSE,174,p003_PreCode_2019.txt,joystick,9,"that is a friendly mine, so i should shoot it.",that is a friendly mine so i should shoot it,TRUE,9
3,1,1,1,1,1,[inaudible].,FALSE,FALSE,175,p003_PreCode_2019.txt,joystick,9,[inaudible].,inaudible,FALSE,9
3,1,1,1,1,1,"That’s a question mark, that’s also a friendly mine.",FALSE,FALSE,176,p003_PreCode_2019.txt,joystick,9,"that’s a question mark, that’s also a friendly mine.",thats a question mark thats also a friendly mine,TRUE,9
3,1,1,1,1,1,Coming up to vulnerability 10 so I should double shot.,FALSE,FALSE,177,p003_PreCode_2019.txt,joystick,9,coming up to vulnerability 10 so i should double shot.,coming up to vulnerability 10 so i should double shot,TRUE,9
3,1,1,1,1,1,Moving way too fast.,FALSE,FALSE,178,p003_PreCode_2019.txt,joystick,9,moving way too fast.,moving way too fast,TRUE,9
3,1,1,1,1,1,"Um, D, that was unfriendly and I handled it wrong.",FALSE,FALSE,179,p003_PreCode_2019.txt,joystick,9,"um, d, that was unfriendly and i handled it wrong.",um d that was unfriendly and i handled it wrong,TRUE,9
3,1,1,1,1,1,Gonna try to shoot the fortress as many times before another mine comes up.,FALSE,FALSE,180,p003_PreCode_2019.txt,joystick,9,gonna try to shoot the fortress as many times before another mine comes up.,gonna try to shoot the fortress as many times before another mine comes up,TRUE,9
3,1,1,1,1,1,He is unfriendly.,FALSE,FALSE,181,p003_PreCode_2019.txt,joystick,9,he is unfriendly.,he is unfriendly,TRUE,9
3,1,1,1,1,1,I got the interval and I shot it.,FALSE,FALSE,182,p003_PreCode_2019.txt,joystick,9,i got the interval and i shot it.,i got the interval and i shot it,TRUE,9
3,1,1,1,1,1,Collected the bonus even though I didn’t know what it was.,FALSE,FALSE,183,p003_PreCode_2019.txt,joystick,9,collected the bonus even though i didn’t know what it was.,collected the bonus even though i didnt know what it was,TRUE,9
3,1,1,1,1,1,There.,FALSE,FALSE,184,p003_PreCode_2019.txt,joystick,9,there.,there,FALSE,9
3,1,1,1,1,1,Killed the fortress twice.,FALSE,FALSE,185,p003_PreCode_2019.txt,joystick,9,killed the fortress twice.,killed the fortress twice,TRUE,9
3,1,1,1,1,1,See a question mark.,FALSE,FALSE,186,p003_PreCode_2019.txt,joystick,9,see a question mark.,see a question mark,TRUE,9
3,1,1,1,1,1,[inaudible] but it’s really hard.,FALSE,FALSE,187,p003_PreCode_2019.txt,joystick,9,[inaudible] but it’s really hard.,inaudible but its really hard,TRUE,9
3,1,1,1,1,1,I see a dollar sign—collected it.,FALSE,FALSE,188,p003_PreCode_2019.txt,joystick,9,i see a dollar sign—collected it.,i see a dollar signcollected it,TRUE,9
3,1,1,1,1,1,Vulnerability 3.,FALSE,FALSE,189,p003_PreCode_2019.txt,joystick,9,vulnerability 3.,vulnerability 3,TRUE,9
3,1,1,1,1,1,I is friendly so I should shoot it.,FALSE,FALSE,190,p003_PreCode_2019.txt,joystick,9,i is friendly so i should shoot it.,i is friendly so i should shoot it,TRUE,9
3,1,1,1,1,1,"I see a dollar sign, [inaudible].",FALSE,FALSE,191,p003_PreCode_2019.txt,joystick,9,"i see a dollar sign, [inaudible].",i see a dollar sign inaudible,TRUE,9
3,1,1,1,1,1,I got really close to the fortress.,FALSE,FALSE,192,p003_PreCode_2019.txt,joystick,9,i got really close to the fortress.,i got really close to the fortress,TRUE,9
3,1,1,1,1,1,I think that’s friendly.,FALSE,FALSE,193,p003_PreCode_2019.txt,joystick,9,i think that’s friendly.,i think thats friendly,TRUE,9
3,1,1,1,1,1,"I don’t know if it was, but it disappeared as I shot it.",FALSE,FALSE,194,p003_PreCode_2019.txt,joystick,9,"i don’t know if it was, but it disappeared as i shot it.",i dont know if it was but it disappeared as i shot it,TRUE,9
3,1,1,1,1,1,[inaudible].,FALSE,FALSE,195,p003_PreCode_2019.txt,joystick,9,[inaudible].,inaudible,FALSE,9
3,1,1,1,1,1,The game ended.,FALSE,FALSE,196,p003_PreCode_2019.txt,joystick,9,the game ended.,the game ended,TRUE,9
3,1,1,1,1,1,#>10,FALSE,TRUE,197,p003_PreCode_2019.txt,joystick,10,#>10,10,FALSE,10
3,1,1,1,1,1,"P: Game nine, I think.",FALSE,FALSE,198,p003_PreCode_2019.txt,joystick,10,"p: game nine, i think.",p game nine i think,TRUE,10
3,1,1,1,1,1,Friend mines are TLG.,FALSE,FALSE,199,p003_PreCode_2019.txt,joystick,10,friend mines are tlg.,friend mines are tlg,TRUE,10
3,1,1,1,1,1,I got shot.,FALSE,FALSE,200,p003_PreCode_2019.txt,joystick,10,i got shot.,i got shot,TRUE,10
3,1,1,1,1,1,Ran into the fortress and bounced the other way.,FALSE,FALSE,201,p003_PreCode_2019.txt,joystick,10,ran into the fortress and bounced the other way.,ran into the fortress and bounced the other way,TRUE,10
3,1,1,1,1,1,There’s a bonus and I collected points because I have 90 shots.,FALSE,FALSE,202,p003_PreCode_2019.txt,joystick,10,there’s a bonus and i collected points because i have 90 shots.,theres a bonus and i collected points because i have 90 shots,TRUE,10
3,1,1,1,1,1,Ran into a mine.,FALSE,FALSE,203,p003_PreCode_2019.txt,joystick,10,ran into a mine.,ran into a mine,TRUE,10
3,1,1,1,1,1,I’ll try and shoot the… died.,FALSE,FALSE,204,p003_PreCode_2019.txt,joystick,10,i’ll try and shoot the… died.,ill try and shoot the died,TRUE,10
3,1,1,1,1,1,Got hit.,FALSE,FALSE,205,p003_PreCode_2019.txt,joystick,10,got hit.,got hit,TRUE,10
3,1,1,1,1,1,"I ran into the, uh, symbol.",FALSE,FALSE,206,p003_PreCode_2019.txt,joystick,10,"i ran into the, uh, symbol.",i ran into the uh symbol,TRUE,10
3,1,1,1,1,1,I don’t think that means anything.,FALSE,FALSE,207,p003_PreCode_2019.txt,joystick,10,i don’t think that means anything.,i dont think that means anything,TRUE,10
3,1,1,1,1,1,"That’s a friendly mine, I think, but I ran into it.",FALSE,FALSE,208,p003_PreCode_2019.txt,joystick,10,"that’s a friendly mine, i think, but i ran into it.",thats a friendly mine i think but i ran into it,TRUE,10
3,1,1,1,1,1,[inaudible].,FALSE,FALSE,209,p003_PreCode_2019.txt,joystick,10,[inaudible].,inaudible,FALSE,10
3,1,1,1,1,1,I see a dollar sign.,FALSE,FALSE,210,p003_PreCode_2019.txt,joystick,10,i see a dollar sign.,i see a dollar sign,TRUE,10
3,1,1,1,1,1,Let me collect more shots.,FALSE,FALSE,211,p003_PreCode_2019.txt,joystick,10,let me collect more shots.,let me collect more shots,TRUE,10
3,1,1,1,1,1,Try to shoot the friendly mine… ran into it and got shot.,FALSE,FALSE,212,p003_PreCode_2019.txt,joystick,10,try to shoot the friendly mine… ran into it and got shot.,try to shoot the friendly mine ran into it and got shot,TRUE,10
3,1,1,1,1,1,Start over.,FALSE,FALSE,213,p003_PreCode_2019.txt,joystick,10,start over.,start over,TRUE,10
3,1,1,1,1,1,"There’s a dollar sign, don’t remember if that’s a good letter.",FALSE,FALSE,214,p003_PreCode_2019.txt,joystick,10,"there’s a dollar sign, don’t remember if that’s a good letter.",theres a dollar sign dont remember if thats a good letter,TRUE,10
3,1,1,1,1,1,It is… not.,FALSE,FALSE,215,p003_PreCode_2019.txt,joystick,10,it is… not.,it is not,TRUE,10
3,1,1,1,1,1,"It’s a friendly mine, but I ran into it.",FALSE,FALSE,216,p003_PreCode_2019.txt,joystick,10,"it’s a friendly mine, but i ran into it.",its a friendly mine but i ran into it,TRUE,10
3,1,1,1,1,1,I have six on the… fortress.,FALSE,FALSE,217,p003_PreCode_2019.txt,joystick,10,i have six on the… fortress.,i have six on the fortress,TRUE,10
3,1,1,1,1,1,And it’s a foe mine.,FALSE,FALSE,218,p003_PreCode_2019.txt,joystick,10,and it’s a foe mine.,and its a foe mine,TRUE,10
3,1,1,1,1,1,Don’t know if that’s… right.,FALSE,FALSE,219,p003_PreCode_2019.txt,joystick,10,don’t know if that’s… right.,dont know if thats right,TRUE,10
3,1,1,1,1,1,"Nevermind, I think it’s gone now.",FALSE,FALSE,220,p003_PreCode_2019.txt,joystick,10,"nevermind, i think it’s gone now.",nevermind i think its gone now,TRUE,10
3,1,1,1,1,1,Collect more points.,FALSE,FALSE,221,p003_PreCode_2019.txt,joystick,10,collect more points.,collect more points,TRUE,10
3,1,1,1,1,1,Foe mine.,FALSE,FALSE,222,p003_PreCode_2019.txt,joystick,10,foe mine.,foe mine,TRUE,10
3,1,1,1,1,1,I missed the interval.,FALSE,FALSE,223,p003_PreCode_2019.txt,joystick,10,i missed the interval.,i missed the interval,TRUE,10
3,1,1,1,1,1,Try to shoot the mine… it’s friendly.,FALSE,FALSE,224,p003_PreCode_2019.txt,joystick,10,try to shoot the mine… it’s friendly.,try to shoot the mine its friendly,TRUE,10
3,1,1,1,1,1,Have 10 so I’m going to try to kill the fortress.,FALSE,FALSE,225,p003_PreCode_2019.txt,joystick,10,have 10 so i’m going to try to kill the fortress.,have 10 so im going to try to kill the fortress,TRUE,10
3,1,1,1,1,1,Oh there’s a mine on screen… I think it’s friendly.,FALSE,FALSE,226,p003_PreCode_2019.txt,joystick,10,oh there’s a mine on screen… i think it’s friendly.,oh theres a mine on screen i think its friendly,TRUE,10
3,1,1,1,1,1,It was.,FALSE,FALSE,227,p003_PreCode_2019.txt,joystick,10,it was.,it was,TRUE,10
3,1,1,1,1,1,Vulnerability’s at 11.,FALSE,FALSE,228,p003_PreCode_2019.txt,joystick,10,vulnerability’s at 11.,vulnerabilitys at 11,TRUE,10
3,1,1,1,1,1,Missed the bonus.,FALSE,FALSE,229,p003_PreCode_2019.txt,joystick,10,missed the bonus.,missed the bonus,TRUE,10
3,1,1,1,1,1,Shot the fortress.,FALSE,FALSE,230,p003_PreCode_2019.txt,joystick,10,shot the fortress.,shot the fortress,TRUE,10
3,1,1,1,1,1,Try to get the shot back… game ended.,FALSE,FALSE,231,p003_PreCode_2019.txt,joystick,10,try to get the shot back… game ended.,try to get the shot back game ended,TRUE,10
3,1,1,1,1,1,[inaudible] was damaged five times by fortress [inaudible].,FALSE,FALSE,232,p003_PreCode_2019.txt,joystick,10,[inaudible] was damaged five times by fortress [inaudible].,inaudible was damaged five times by fortress inaudible,TRUE,10
8,1,1,1,0,1,Joystick Version,TRUE,FALSE,1,p008_PreCode_2019.txt,joystick,1,joystick version,joystick version,TRUE,1
8,1,1,1,0,1,#>1,FALSE,TRUE,2,p008_PreCode_2019.txt,joystick,1,#>1,1,FALSE,1
8,1,1,1,0,1,#>2,FALSE,TRUE,3,p008_PreCode_2019.txt,joystick,2,#>2,2,FALSE,2
8,1,1,1,0,1,#>3,FALSE,TRUE,4,p008_PreCode_2019.txt,joystick,3,#>3,3,FALSE,3
8,1,1,1,0,1,#>4,FALSE,TRUE,5,p008_PreCode_2019.txt,joystick,4,#>4,4,FALSE,4
8,1,1,1,0,1,#>5,FALSE,TRUE,6,p008_PreCode_2019.txt,joystick,5,#>5,5,FALSE,5
8,1,1,1,0,1,#>6,FALSE,TRUE,7,p008_PreCode_2019.txt,joystick,6,#>6,6,FALSE,6
8,1,1,1,0,1,#>7,FALSE,TRUE,8,p008_PreCode_2019.txt,joystick,7,#>7,7,FALSE,7
8,1,1,1,0,1,#>8,FALSE,TRUE,9,p008_PreCode_2019.txt,joystick,8,#>8,8,FALSE,8
8,1,1,1,0,1,#>9,FALSE,TRUE,10,p008_PreCode_2019.txt,joystick,9,#>9,9,FALSE,9
8,1,1,1,0,1,#>10,FALSE,TRUE,11,p008_PreCode_2019.txt,joystick,10,#>10,10,FALSE,10
12,1,1,1,1,0,Keyboard Version,TRUE,FALSE,341,p012_PreCode_2019.txt,keyboard,1,keyboard version,keyboard version,TRUE,1
12,1,1,1,1,0,#>1.,FALSE,TRUE,342,p012_PreCode_2019.txt,keyboard,1,#>1.,1,FALSE,1
12,1,1,1,1,0,P: RZL for any and all ending in R> Oh iot’s so fast.,FALSE,FALSE,343,p012_PreCode_2019.txt,keyboard,1,p: rzl for any and all ending in r> oh iot’s so fast.,p rzl for any and all ending in r oh iots so fast,TRUE,1
12,1,1,1,1,0,Oh my God it’s so sensistive.,FALSE,FALSE,344,p012_PreCode_2019.txt,keyboard,1,oh my god it’s so sensistive.,oh my god its so sensistive,TRUE,1
12,1,1,1,1,0,All right so That’ll take like forever to get used to I guess.,FALSE,FALSE,345,p012_PreCode_2019.txt,keyboard,1,all right so that’ll take like forever to get used to i guess.,all right so thatll take like forever to get used to i guess,TRUE,1
12,1,1,1,1,0,So try to stasy in the hexagon but that’s really hard tot do.,FALSE,FALSE,346,p012_PreCode_2019.txt,keyboard,1,so try to stasy in the hexagon but that’s really hard tot do.,so try to stasy in the hexagon but thats really hard tot do,TRUE,1
12,1,1,1,1,0,That’s a friendly mine.,FALSE,FALSE,347,p012_PreCode_2019.txt,keyboard,1,that’s a friendly mine.,thats a friendly mine,TRUE,1
12,1,1,1,1,0,I have to shoot it.,FALSE,FALSE,348,p012_PreCode_2019.txt,keyboard,1,i have to shoot it.,i have to shoot it,TRUE,1
12,1,1,1,1,0,I don’t think I got it in time.,FALSE,FALSE,349,p012_PreCode_2019.txt,keyboard,1,i don’t think i got it in time.,i dont think i got it in time,TRUE,1
12,1,1,1,1,0,All right so try to move…,FALSE,FALSE,350,p012_PreCode_2019.txt,keyboard,1,all right so try to move…,all right so try to move,TRUE,1
12,1,1,1,1,0,"Okay so if you land on the outside, it just takes you to the other side.",FALSE,FALSE,351,p012_PreCode_2019.txt,keyboard,1,"okay so if you land on the outside, it just takes you to the other side.",okay so if you land on the outside it just takes you to the other side,TRUE,1
12,1,1,1,1,0,That’s interesting.,FALSE,FALSE,352,p012_PreCode_2019.txt,keyboard,1,that’s interesting.,thats interesting,TRUE,1
12,1,1,1,1,0,That’s an enemy mine so It’s just going to kill me I guess.,FALSE,FALSE,353,p012_PreCode_2019.txt,keyboard,1,that’s an enemy mine so it’s just going to kill me i guess.,thats an enemy mine so its just going to kill me i guess,TRUE,1
12,1,1,1,1,0,Uhh I feel like I just wanna spam shots at the fortress but it really doesn’t work that way if I remember correctly.,FALSE,FALSE,354,p012_PreCode_2019.txt,keyboard,1,uhh i feel like i just wanna spam shots at the fortress but it really doesn’t work that way if i remember correctly.,uhh i feel like i just wanna spam shots at the fortress but it really doesnt work that way if i remember correctly,TRUE,1
12,1,1,1,1,0,That’s also a enemy mine.,FALSE,FALSE,355,p012_PreCode_2019.txt,keyboard,1,that’s also a enemy mine.,thats also a enemy mine,TRUE,1
12,1,1,1,1,0,I should probably have my hand on the mouse.,FALSE,FALSE,356,p012_PreCode_2019.txt,keyboard,1,i should probably have my hand on the mouse.,i should probably have my hand on the mouse,TRUE,1
12,1,1,1,1,0,That’s probably a good call.,FALSE,FALSE,357,p012_PreCode_2019.txt,keyboard,1,that’s probably a good call.,thats probably a good call,TRUE,1
12,1,1,1,1,0,I’m only at 2 on the vuln counter.,FALSE,FALSE,358,p012_PreCode_2019.txt,keyboard,1,i’m only at 2 on the vuln counter.,im only at 2 on the vuln counter,TRUE,1
12,1,1,1,1,0,I think I hot too fast.,FALSE,FALSE,359,p012_PreCode_2019.txt,keyboard,1,i think i hot too fast.,i think i hot too fast,TRUE,1
12,1,1,1,1,0,Or if you die it resets?,FALSE,FALSE,360,p012_PreCode_2019.txt,keyboard,1,or if you die it resets?,or if you die it resets,TRUE,1
12,1,1,1,1,0,I can’t really stay within the confines.,FALSE,FALSE,361,p012_PreCode_2019.txt,keyboard,1,i can’t really stay within the confines.,i cant really stay within the confines,TRUE,1
12,1,1,1,1,0,Okay so I’m hallway on the vulnerability counter.,FALSE,FALSE,362,p012_PreCode_2019.txt,keyboard,1,okay so i’m hallway on the vulnerability counter.,okay so im hallway on the vulnerability counter,TRUE,1
12,1,1,1,1,0,"So if you die it does reset, cool.",FALSE,FALSE,363,p012_PreCode_2019.txt,keyboard,1,"so if you die it does reset, cool.",so if you die it does reset cool,TRUE,1
12,1,1,1,1,0,That's an enemy mine that I just went into.,FALSE,FALSE,364,p012_PreCode_2019.txt,keyboard,1,that's an enemy mine that i just went into.,thats an enemy mine that i just went into,TRUE,1
12,1,1,1,1,0,It’s very hard to get any control points or velocity points.,FALSE,FALSE,365,p012_PreCode_2019.txt,keyboard,1,it’s very hard to get any control points or velocity points.,its very hard to get any control points or velocity points,TRUE,1
12,1,1,1,1,0,"If you go super slow, you make yourself vulnerable to the fortress and the mines.",FALSE,FALSE,366,p012_PreCode_2019.txt,keyboard,1,"if you go super slow, you make yourself vulnerable to the fortress and the mines.",if you go super slow you make yourself vulnerable to the fortress and the mines,TRUE,1
12,1,1,1,1,0,It’s hard to do one or the other.,FALSE,FALSE,367,p012_PreCode_2019.txt,keyboard,1,it’s hard to do one or the other.,its hard to do one or the other,TRUE,1
12,1,1,1,1,0,"It is a bonus, but I don’t remember….",FALSE,FALSE,368,p012_PreCode_2019.txt,keyboard,1,"it is a bonus, but i don’t remember….",it is a bonus but i dont remember,TRUE,1
12,1,1,1,1,0,That’s a frienedly mine?,FALSE,FALSE,369,p012_PreCode_2019.txt,keyboard,1,that’s a frienedly mine?,thats a frienedly mine,TRUE,1
12,1,1,1,1,0,No it’s not.,FALSE,FALSE,370,p012_PreCode_2019.txt,keyboard,1,no it’s not.,no its not,TRUE,1
12,1,1,1,1,0,It’s a little easier.,FALSE,FALSE,371,p012_PreCode_2019.txt,keyboard,1,it’s a little easier.,its a little easier,TRUE,1
12,1,1,1,1,0,I still can’t really stay within th confines but that’s a friendly mine.,FALSE,FALSE,372,p012_PreCode_2019.txt,keyboard,1,i still can’t really stay within th confines but that’s a friendly mine.,i still cant really stay within th confines but thats a friendly mine,TRUE,1
12,1,1,1,1,0,That velocity scored points are like nothing cause I keep dying.,FALSE,FALSE,373,p012_PreCode_2019.txt,keyboard,1,that velocity scored points are like nothing cause i keep dying.,that velocity scored points are like nothing cause i keep dying,TRUE,1
12,1,1,1,1,0,That’s the second time that’s shown up.,FALSE,FALSE,374,p012_PreCode_2019.txt,keyboard,1,that’s the second time that’s shown up.,thats the second time thats shown up,TRUE,1
